Outlet,String,Label,TagLabel,R.E.1,R.E.2,R.E.3,R.E.4,R.E.5,R.E.6,R.E.7,R.E.8,R.E.tag,R.E.tag.old
76114,         WORK (503) 578-3822     ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
76115,1:7707 misc.forsale:76115 Newsgrou,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyo,ooyyyyooooooooooooooyyyyyooooooooo
76115,Subject: Re: Maxtor 2190 info need,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76115, sale) Message-ID: <1993Apr22.0019,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76115,: <1993Apr22.001940.12709@d-and-d.,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76115,.735327894@cunews> <79954@cup.port,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,yyyyyyyyyyooooooooooooyyyyyyyyyyyy,oyyyyyyoooooooooooooyyyyyooooooooo
76115,"> Date: Thu, 22 Apr 1993 00:19:40 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76115,es: 28  In article <79954@cup.port,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,ooooooooooooooooooooyyyyyooooooooo
76115,article <colinm.735327894@cunews> ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyooooooooo,ooooooooooooooooyyyyyyoooooooooooo
76115,hat came off of a VS2000 that I wo,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76115,ive address; if the 2190 is your s,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76115, |   Voice (Days): (703) 704-2280,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
76115,Voice (Days): (703) 704-2280 (Eve,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
76115,e (Days): (703) 704-2280 (Eves): (,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76115,) 704-2280 (Eves): (703) 938-4564,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,ooooooyyyyoooooooooooooooooooyyyy
76115,-2280 (Eves): (703) 938-4564 	---,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,oyyyyoooooooooooooooooooyyyyooooo
76115,0 (Eves): (703) 938-4564 	--- Blac,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76120,mu.edu misc.forsale:76120 sci.chem,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyy,ooooooooooooooooooooyyyyyooooooooo
76120,sale:76120 sci.chem:12336 sci.engr,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooyyyyyyyyyyyyoooyyyyyyyyyyyy,oooooyyyyyooooooooooyyyyyooooooooo
76120,ensers Message-ID: <1993Apr22.0540,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76120,sage-ID: <1993Apr22.054056.5309@cs,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyooo,ooooooooooyyyyooooooyyyyyyoyyyyooo
76120,: <1993Apr22.054056.5309@cs.umb.ed,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyoooooooooo,oooyyyyooooooyyyyyyoyyyyoooooooooo
76120,MT Article-I.D.: cs.1993Apr22.0540,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76120,cs.1993Apr22.054056.5309 Sender: n,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyoooooooooo,oooyyyyooooooyyyyyyoyyyyoooooooooo
76120,Modern Liebig West #18003. Jacket ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyo,ooooooooooooooooooooyyyyyooooooooo
76120,8003. Jacket length 500 mm. All g,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oyyyyyyyyyyyooooooooooooooooooooo,yyyyooooooooooooooooooooooooooooo
76120,entral Scientific's 14459 series c,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyoo,ooooooooooooooooooooyyyyyooooooooo
76120,garman@cs.umb.edu | 6172876077 uni,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyynnnn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyoooo,ooooooooooooooooooooyyyyyyyyyyoooo
76120,an@cs.umb.edu | 6172876077 univ | ,1,nnnnnnnnnnnnnnnnyyyyyyyyyynnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyoooooooo,ooooooooooooooooyyyyyyyyyyoooooooo
76120,72876077 univ | 6177313637 home | ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyooyyyyyyyyyyyoooooooo,yyyyyyooooooooooyyyyyyyyyyoooooooo
76123,1:7715 misc.forsale:76123 Path: ca,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooyyyyooooooooooooooyyyyyooooooooo
76123,sale Message-ID: <1r769tINN25h@um,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,ooooooooooooooooooooyyyyyyyyyyooo,ooooooooooooooooooooyyyyyyyyyyooo
76123,ticle-I.D.: umbc7.1r769tINN25h Di,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooyyyyyyyyyyooo,oooooooooooooooooyyoooooooooooooo
76123,o on. I am 	asking $500 for the 1,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
76123,"0 for the 1MB, and $650 for the 2",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
76123,o.ab.umd.edu  (301) 498-3749					,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
76123,.umd.edu  (301) 498-3749					(410),1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76123,(301) 498-3749					(410) 706-2042,1,yyyyyyyyyyyyyynnnnnnnnnnnnnnnnnnn,0,0,0,0,0,1,0,0,yyyyyyyyyyyyyyoooooyyyyyyyyyyyyyy,ooooooooooyyyyoooooooooooooooyyyy
76123, 498-3749					(410) 706-2042 ----,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,oooooyyyyoooooooooooooooyyyyooooo
76123,-3749					(410) 706-2042 ---------,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,oyyyyoooooooooooooooyyyyoooooooooo
76125,.cmu.edu pa.forsale:2250 misc.fors,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76125,e:2250 misc.forsale:76125 Path: ca,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooyyyyooooooooooooooyyyyyooooooooo
76125,Philly Message-ID: <122303@netnews,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyooo,ooooooooooooooooooooyyyyyyoooooooo
76125,"od until August 24, 1993.  $15 for",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76125,.upenn.edu or call (215)573-6252.,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyoyyyyo
76125,du or call (215)573-6252.  _______,1,nnnnnnnnnnnyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,oooooooooooyyyyyyyyoyyyyoooooooooo
76125,'96    |					      A500///    The,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76128,mu.edu misc.forsale:76128 comp.sys,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
76128,:76128 comp.sys.cbm:15289 Newsgrou,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooyyyyyyyyyyyo,oyyyyyooooooooooooooyyyyyooooooooo
76128,"i Date: Thu, 22 Apr 1993 22:13:53 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76128,uter              2-1542 Disk Driv,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76128,Drives              1351 Mouse    ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76128,hlpl!rsbrd or call (708) 979-8816,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
76128,d or call (708) 979-8816.  Ron Byr,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76135,"5 Date: Fri, 16 Apr 1993 14:04:56 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76135,"sted on Fri, 16 Apr 1993 13:18:42 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76135, with #1 above for $100 combined.,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
76135,"ling)  4. VGA card, 512K, now ask",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76135,omputer Systems.  1-800-922-9204 ,1,nnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyn,1,0,0,0,0,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
76135,1-800-922-9204 or 1-301-601-2215 ,1,yyyyyyyyyyyyyynnnnnnnnnnnnnnnnnnn,1,0,0,0,0,0,0,0,yyyyyyyyyyyyyyooooyyyyyyyyyyyyyyo,yyyyyyyyyyyyyyooooyyyyyyyyyyyyyyo
76135,0-922-9204 or 1-301-601-2215 (Try,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,1,0,0,0,0,0,0,0,oyyyyyyyyyooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
76136,eland.Freenet.Edu!am229 From: am2,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76136,t.Edu!am229 From: am229@cleveland,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,ooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyyyyyyyyoo
76136,SION 7 FOR SALE AND 486 33DX Date,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76136,6 33DX Date: 16 Apr 1993 14:41:10 ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76136,Purchased in August 1992. Latest v,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
76136,lso willing to sell 486 33dx. 124,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76136," monitor.  paid $11,000 for softw",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
76136,0 for software and $2800 for compu,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyo,ooooooooooooooooooooyyyyoooooooooo
76136,very year for apx. $950 per year.,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
76136,Make offer.  Call 1 800 940-7874 ,1,nnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyn,0,0,0,0,1,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
76136, offer.  Call 1 800 940-7874 or 2,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,0,0,0,0,1,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
76136,er.  Call 1 800 940-7874 or 216-94,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,1,0,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooyyyyyyyyyyyyyyoooooooooo
76136,940-7874 or 216-941-7400  ask for ,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooyyyyooooooooooooyyyyoooooooooo
76138,ssage-ID: <16APR199309333184@watso,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooyyyyyyyyyyoooooooo,ooooooooooooooooyyyyyyyyyyyyoooooo
76138,"e Date: Fri, 16 Apr 1993 14:33:00 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76138,for appointment at (609) 586-1946,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
76138,ntment at (609) 586-1946.  *****Op,1,nnnnnnnnnnyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76140,mu.edu misc.forsale:76140 misc.for,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
76140,rsale.computers.mac:5916 Newsgroup,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
76140,sic II Message-ID: <1993Apr16.1452,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76140,sage-ID: <1993Apr16.145235.10650@i,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76140,: <1993Apr16.145235.10650@ide.com>,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76140,"F Date: Fri, 16 Apr 1993 14:52:35 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76140,00   	email or call 510/947-6987 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
76140, 	email or call 510/947-6987 (SF ,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
76140,ail or call 510/947-6987 (SF Bay A,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
76147,sage-ID: <1993Apr16.162725.12172@p,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76147,: <1993Apr16.162725.12172@peavax.m,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76147,"d, Ma. References: <1993Apr14.1808",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76147,erences: <1993Apr14.180814.10064@C,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76147,: <1993Apr14.180814.10064@CSD-News,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76147,Host.Stanford.EDU> <1993Apr14.2326,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76147,> <1993Apr14.232613.18264@times.au,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76147,CCG.3Bn@tsoft.net> <1993Apr15.2344,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76147,> <1993Apr15.234451.15707@leland.S,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76147,"a Date: Fri, 16 Apr 1993 16:27:25 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76147, article <1993Apr15.234451.15707@l,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76147,e <1993Apr15.234451.15707@leland.S,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76149,LOOK.) Message-ID: <1993Apr16.1424,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76149,sage-ID: <1993Apr16.142436.66853@n,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76149,: <1993Apr16.142436.66853@ns1.cc.l,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyyooooooooo,oooyyyyooooooyyyyyyoyyyyyooooooooo
76149,"ebuilt engine at 60,000 miles. Ne",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76149,"ission, 5 speed. 88,000 miles. Ne",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76149,ook at it. Phone: 1-215-882-3154 ,1,nnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyn,1,0,0,0,0,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
76149,at it. Phone: 1-215-882-3154  If ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynnnnn,1,0,0,0,0,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
76151,g Sale Message-ID: <1741@bridge2.N,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
76151,"queen, like new -- $250 Computer ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
76151,Ask for Esther: 415/571-6062 eve ,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
76151, 415/571-6062 eve 		408/736-0490 ,1,nyyyyyyyyyyyynnnnnnnnnnnnnnnnnnnn,0,0,0,0,0,1,0,0,yyyyyyyyyyyyyooooooyyyyyyyyyyyyyo,oooooooooyyyyoooooooooooooooyyyyo
76151,-6062 eve 		408/736-0490 day ,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,ooyyyyyyyyyyyyyyyyyyyyyyooooo,oyyyyoooooooooooooooyyyyooooo
76152,R SALE Date: 16 Apr 1993 16:30:25 ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76152,"his year).  Section 109, Row P, S",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76152,lorne@sun.com (408) 562-6003  ,1,nnnnnnnnnnnnnnyyyyyyyyyyyyyynn,0,0,0,0,0,1,0,0,ooooooooooooooyyyyyyyyyyyyyyoo,ooooooooooooooooooooooooyyyyoo
76152,e@sun.com (408) 562-6003  ,1,nnnnnnnnnnyyyyyyyyyyyyyynn,0,0,0,0,0,1,0,0,ooooooooooyyyyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoo
76153, sale! Message-ID: <1993Apr16.1715,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyooooo,ooooooooooooooooooooyyyyooooooyyyy
76153,sage-ID: <1993Apr16.171531.18527@c,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooyyyyyyyyyyyyyyyyyyyyyyyoo,ooooooooooyyyyooooooyyyyyyoyyyyyoo
76153,"e Date: Fri, 16 Apr 1993 17:15:31 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76153,ale --------  STR-AV1070 Audio Rec,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
76153,------------------- 120 Watts per,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76153,zer  I need to get $450 for this ,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyo,oooooooooooooooooooyyyyyyyyyyyyyo
76153,r best offer.  CDP-C910 Sony ten ,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76153, each disc 		(Up to 184 disc memo,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
76153, walshs@cs.uwp.edu (414) 654-4473,1,nnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyyy,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooooooooooooyyyy
